date,corr_upstream,corr_downstream,corr_bidirectional,corr_unconnected
2018-12-21,0.01155063696205616,0.05756734684109688,0.02279023826122284,0.006889966782182455
2018-12-28,0.005399803165346384,0.06084538251161575,0.026098597794771194,0.007168464828282595
2019-01-04,0.005903270561248064,0.05669766664505005,0.02744838036596775,0.007168757263571024
2019-01-11,0.009322432801127434,0.05550295114517212,0.04236409813165665,0.006073898170143366
2019-01-18,0.006021510343998671,0.05195114016532898,0.038161855190992355,0.004648139234632254
2019-01-25,0.008343880996108055,0.05498698726296425,0.04105890542268753,0.004583247471600771
2019-02-01,0.01135927438735962,0.0606924332678318,0.042670316994190216,0.004088845569640398
2019-02-08,0.008167731575667858,0.05189058184623718,0.04673561453819275,0.004091029521077871
2019-02-15,-0.0014270766405388713,0.054059047251939774,0.03405042365193367,0.004132519010454416
2019-02-22,-0.0030576586723327637,0.05021332949399948,0.031210551038384438,0.004504798445850611
2019-03-01,-0.0034206309355795383,0.055222854018211365,0.021376946941018105,0.004132975358515978
2019-03-08,-0.004681059159338474,0.05085992068052292,0.014515424147248268,0.005247746128588915
2019-03-15,-0.00360311521217227,0.05160429701209068,0.009550231508910656,0.005307110026478767
2019-03-22,0.0009962018812075257,0.042044397443532944,0.015642177313566208,0.005948809906840324
2019-03-29,-0.006602775771170855,0.03499828651547432,0.029492679983377457,0.005418652668595314
2019-04-05,-0.01399057637900114,0.028359444811940193,0.028030013665556908,0.0059625799767673016
2019-04-12,-0.016042910516262054,0.027685055509209633,0.030101269483566284,0.006491450127214193
2019-04-19,-0.019920045509934425,0.02692459709942341,0.03490470349788666,0.0073457760736346245
2019-04-26,-0.024420736357569695,0.026016300544142723,0.033252060413360596,0.006595621816813946
2019-05-03,-0.019131459295749664,0.034881237894296646,0.033791713416576385,0.0059838853776454926
2019-05-10,-0.01876988261938095,0.035805799067020416,0.03380773961544037,0.006203353404998779
2019-05-17,-0.017848366871476173,0.03793815150856972,0.037498779594898224,0.006500515155494213
2019-05-24,-0.014628426171839237,0.03681425377726555,0.04020167887210846,0.006603934336453676
2019-05-31,-0.01788635551929474,0.034711889922618866,0.04094616696238518,0.0063882372342050076
2019-06-07,-0.014896401204168797,0.03904912620782852,0.0441838838160038,0.00672118877992034
2019-06-14,-0.013547739014029503,0.04175107553601265,0.04394294694066048,0.00675610639154911
2019-06-21,-0.015030419453978539,0.04520048573613167,0.05068836733698845,0.0071233343333005905
2019-06-28,-0.01358142402023077,0.04965222626924515,0.055368900299072266,0.008484401740133762
2019-07-05,-0.012788400985300541,0.04328063130378723,0.056376028805971146,0.007925399579107761
2019-07-12,-0.012320905923843384,0.04222685843706131,0.07712133228778839,0.008691473864018917
2019-07-19,-0.01831555925309658,0.03819720074534416,0.09552659094333649,0.008179883472621441
2019-07-26,-0.01957639679312706,0.03729851171374321,0.08910218626260757,0.008330914191901684
2019-08-02,-0.02226911671459675,0.038151469081640244,0.08897773176431656,0.008119165897369385
2019-08-09,-0.01367807388305664,0.04193824529647827,0.08905317634344101,0.0097940843552351
2019-08-16,-0.0069114877842366695,0.043221134692430496,0.094509556889534,0.010896255262196064
2019-08-23,-0.009607209824025631,0.04518583416938782,0.09460755437612534,0.011737871915102005
2019-08-30,-0.015198488719761372,0.05068829655647278,0.0988689735531807,0.018120426684617996
2019-09-06,-0.015056228265166283,0.04678605869412422,0.09831402450799942,0.01871008798480034
2019-09-13,-0.018237954005599022,0.04065999761223793,0.09984276443719864,0.0186181478202343
2019-09-20,-0.017764849588274956,0.04136639088392258,0.09686772525310516,0.01850324496626854
2019-09-27,-0.01808682084083557,0.04503532126545906,0.10041413456201553,0.021516935899853706
2019-10-04,-0.018854975700378418,0.038324907422065735,0.10021840035915375,0.023314107209444046
2019-10-11,-0.012667782604694366,0.040747225284576416,0.0985085517168045,0.024118725210428238
2019-10-18,-0.011793067678809166,0.03774116560816765,0.09781120717525482,0.024069007486104965
2019-10-25,-0.014827211387455463,0.04697053134441376,0.10478603839874268,0.02426953613758087
2019-11-01,-0.009235618636012077,0.04555921256542206,0.09146098792552948,0.025060106068849564
2019-11-08,0.006824922747910023,0.05738401412963867,0.08295563608407974,0.02312217839062214
2019-11-15,0.007930826395750046,0.05207457393407822,0.08554138988256454,0.020139914005994797
2019-11-22,0.00427276361733675,0.05580504983663559,0.10071225464344025,0.019699590280652046
2019-11-29,0.006921639200299978,0.0539504773914814,0.10899043083190918,0.019475065171718597
2019-12-06,0.008079297840595245,0.052499257028102875,0.11451742798089981,0.019631050527095795
