horizon,model,rmse,rmse_std,mae,r2,f1,sharpe,hit
2,AR(1),4.299171090126038,0.32620131969451904,2.504106640815735,-0.018028199672698975,0.5061659370923512,0.45601100321377064,0.6025641025641025
2,LSTM,4.2452003955841064,0.3467118740081787,2.456498146057129,0.008276432752609253,0.45267311312554004,-0.39208719154569927,0.5089743589743589
2,XGBoost,4.454196254322197,0.27165884544181607,2.6669291389604144,-0.0956719613470699,0.5085061936307966,1.506692719926741,0.49743589743589745
2,V-STGCN,4.261549353599548,0.35052454471588135,2.497002959251404,0.0007108151912689209,0.4556580572582209,1.490767199873578,0.6846153846153846
2,SC-STGCN,4.266151309013367,0.36404573917388916,2.5277562141418457,-0.0009944140911102295,0.4777009592897832,0.7454035248108171,0.5038461538461538
