date,corr_upstream,corr_downstream,corr_bidirectional,corr_unconnected
2016-12-09,0.28484904766082764,0.2704036235809326,0.32819822430610657,0.3076646029949188
2016-12-16,0.28976500034332275,0.2741128206253052,0.3345053195953369,0.30896231532096863
2016-12-23,0.2915407419204712,0.27441757917404175,0.3430280089378357,0.3090611398220062
2016-12-30,0.2932545244693756,0.2738388776779175,0.34630870819091797,0.3108699917793274
2017-01-06,0.29264816641807556,0.2704122066497803,0.34902817010879517,0.31016644835472107
2017-01-13,0.2875429689884186,0.27424687147140503,0.34731218218803406,0.3092678189277649
2017-01-20,0.2961166799068451,0.2788144648075104,0.35142654180526733,0.31095343828201294
2017-01-27,0.29557353258132935,0.276661217212677,0.33242517709732056,0.30840355157852173
2017-02-03,0.3016003370285034,0.28790831565856934,0.3335113227367401,0.31202495098114014
2017-02-10,0.3003102242946625,0.30883291363716125,0.33007386326789856,0.31337299942970276
2017-02-17,0.2699854373931885,0.2815204858779907,0.32916975021362305,0.2636207342147827
2017-02-24,0.29473549127578735,0.2893913686275482,0.33351677656173706,0.2827816307544708
2017-03-03,0.3046870529651642,0.3008847236633301,0.37678802013397217,0.30000197887420654
2017-03-10,0.315929651260376,0.31012290716171265,0.3693515658378601,0.30552440881729126
2017-03-17,0.3138899505138397,0.3125918209552765,0.3561287522315979,0.30451714992523193
2017-03-24,0.3017612397670746,0.3035486042499542,0.3459610342979431,0.2983337938785553
2017-03-31,0.29829588532447815,0.2998267710208893,0.33817166090011597,0.28080540895462036
2017-04-07,0.2982911765575409,0.30062419176101685,0.3441890776157379,0.2817898094654083
2017-04-14,0.2977898120880127,0.30402496457099915,0.3325285315513611,0.2827832102775574
2017-04-21,0.30169007182121277,0.306173712015152,0.3418394923210144,0.2846422791481018
2017-04-28,0.3318837583065033,0.32124313712120056,0.3470996022224426,0.29338884353637695
2017-05-05,0.3400132358074188,0.3339967727661133,0.3470242917537689,0.30673742294311523
2017-05-12,0.33547914028167725,0.3271850049495697,0.33743587136268616,0.3039838373661041
2017-05-19,0.3313210904598236,0.3174039125442505,0.3410196900367737,0.3060792088508606
2017-05-26,0.3355633020401001,0.31859615445137024,0.33911365270614624,0.3084646463394165
2017-06-02,0.3339216411113739,0.3179782032966614,0.32964596152305603,0.30693089962005615
2017-06-09,0.3341963589191437,0.31985077261924744,0.3307446837425232,0.3072081208229065
2017-06-16,0.3471018373966217,0.3228720724582672,0.33306893706321716,0.30710291862487793
2017-06-23,0.3350781798362732,0.31208735704421997,0.33352017402648926,0.2912290692329407
2017-06-30,0.34096306562423706,0.3154876232147217,0.3381379246711731,0.2970634698867798
2017-07-07,0.30808964371681213,0.2864750027656555,0.26926523447036743,0.268820583820343
2017-07-14,0.3007822036743164,0.2688131034374237,0.2552303373813629,0.25750812888145447
2017-07-21,0.28288862109184265,0.2356429249048233,0.23481345176696777,0.23144759237766266
2017-07-28,0.2862843871116638,0.23150497674942017,0.26226577162742615,0.22566594183444977
2017-08-04,0.2896620035171509,0.2344302386045456,0.2674191892147064,0.2296450287103653
2017-08-11,0.29670146107673645,0.2370399385690689,0.2725004255771637,0.23253008723258972
2017-08-18,0.2907388210296631,0.24561937153339386,0.28625252842903137,0.2249613255262375
2017-08-25,0.2896753251552582,0.25005435943603516,0.2912450432777405,0.22401678562164307
2017-09-01,0.30065107345581055,0.2650488018989563,0.284738153219223,0.23275290429592133
2017-09-08,0.3038519322872162,0.26742395758628845,0.28761130571365356,0.23367105424404144
2017-09-15,0.30211588740348816,0.26788783073425293,0.28891637921333313,0.2330813854932785
2017-09-22,0.2967252731323242,0.2534851133823395,0.2796894609928131,0.23078911006450653
2017-09-29,0.28229930996894836,0.246279776096344,0.27550339698791504,0.2287890762090683
2017-10-06,0.28588491678237915,0.2570059895515442,0.2779441177845001,0.23174497485160828
2017-10-13,0.2879007160663605,0.2657325565814972,0.2814064025878906,0.24105718731880188
