Model,clf_accuracy,clf_macro_f1,clf_weighted_f1,clf_down_p,clf_down_r,clf_down_f1,clf_stbl_p,clf_stbl_r,clf_stbl_f1,clf_up_p,clf_up_r,clf_up_f1,prt_sharpe,prt_mean_ret,prt_std_ret,prt_max_dd,prt_hit,mcnemar_p
AR(1),0.36838095238095236,0.2883320095849381,0.29158182274053823,0.6208846443830108,0.14365003969131868,0.231305620834457,0.33895335422047146,0.9025877798723752,0.4913827156126651,0.340104079234514,0.09075772807237999,0.1423076923076923,2.863814189441721,165.9731598150036,407.67707197860364,-0.006921516603330402,0.6357142857142857,0.5005862578109737
LSTM,0.448952380952381,0.4019865195438701,0.41276764521660547,0.47313374099412725,0.6206811290553467,0.5369263859421776,0.44343903722931155,0.5687117553958285,0.4921829345112057,0.38782760629004076,0.12452877607439056,0.17685023817822704,1.953520589378494,31.634640508076814,143.36727453880928,-0.004595269223106824,0.6738095238095239,0.016130159826382995
XGBoost,0.4077142857142857,0.3938545181346722,0.4034715853885644,0.4608735725204568,0.4971305128638913,0.4780598510363476,0.4174408163607831,0.4563696482756535,0.43460004391100704,0.30489494343107826,0.24418823825081676,0.26890365945666206,2.002191989501423,33.16951418143445,122.8610807748924,-0.0027725610700597425,0.638095238095238,0.4357645685335467
Informer,0.42528571428571427,0.41506413627672933,0.42280248662631714,0.46926771356105984,0.4603086813372721,0.46313374702931076,0.43084646904647644,0.501103864028146,0.46106716500695455,0.3457346941656432,0.2997193599731926,0.3209914967939227,0.27700706209446513,3.306175491454477,112.32148174943586,-0.006192005577091375,0.5714285714285714,0.2683836696135352
Autoformer,0.41866666666666663,0.41023445489211113,0.41349033436417604,0.4319552398820692,0.4667894277943339,0.4486684120249165,0.452254695925582,0.5046170751131587,0.47249471912928287,0.35114627058443654,0.2844307614978638,0.309540233522134,-0.22490158725286585,-4.109686788005721,118.49068680581902,-0.003845694779701647,0.45,0.4088169918221252
TimesNet,0.41233333333333333,0.4083527018438128,0.4126077449979879,0.47467111438432324,0.4505973218120063,0.4623131152790406,0.4372627639668538,0.4670907386312086,0.44482364734130597,0.319685436305893,0.325610496774734,0.31792134291109186,0.24737358535687237,-2.6429585057131373,105.97750263843804,-0.005263673056734752,0.5,0.5203621206587477
V-STGCN,0.3902857142857143,0.28095057265380063,0.30617230120029526,0.41393388882928633,0.7661660788881226,0.527895772896809,0.3623104693140794,0.20673004223918062,0.21049165935030728,0.2398373983739837,0.07099773812515707,0.10446428571428572,2.3143485179522134,38.37280507201074,177.56519987181088,-0.005109763112995824,0.6785714285714286,0.6534017479209523
SC-STGCN,0.398,0.3497830735669085,0.36984980863837336,0.44482758620689655,0.5404493577814504,0.47093991751799236,0.31892657992565054,0.38925068298436444,0.33946675107292146,0.3822308132875143,0.17452563458155318,0.23894255210981188,-0.11131562500626754,-3.214571721353325,259.49604748530714,-0.011523139612263866,0.5214285714285715,
