Date,MSFT,IBM,T,ORCL,HPQ,AAPL,CSCO,VZ,GE,AXP,F,MSI,INTC,BA,WMT,LMT,AMZN,JCI,NOC,DAL,JPM,HON,MAR,A,ETN,PFE,JNPR,BAC,CMCSA,CAT,GM,INTU,TGT,C,GS,MCD,PG,MS,CB,AIG,GD,FDX,UPS,NFLX,TXN,PEP,EMR,COF,SPGI,CI
2018-04-20,26.256,30.269,69.76,39.97,49.31,21.347,26.860000000000003,58.28099999999999,92.074,34.856,114.88199999999999,62.36900000000001,25.065,28.080000000000002,30.736,30.927,68.49000000000001,43.56,28.593,121.75899999999999,46.63,30.503999999999998,36.154,98.03,42.09,33.447,99.958,49.028999999999996,44.352000000000004,44.340999999999994,102.40599999999999,75.238,44.044,50.563,61.25,31.484,24.801,58.855,20.701999999999998,75.23299999999999,24.369999999999997,48.838,32.136,151.57,38.025999999999996,34.94799999999999,41.0,61.096000000000004,65.498,61.188
2018-04-27,26.631999999999998,32.354,72.67699999999999,39.97,53.779999999999994,18.561,27.458,59.967,85.16,35.35,117.94200000000001,64.776,25.065,29.087,33.192,33.757,70.22200000000001,45.052,30.826,127.19200000000001,48.157,30.740999999999996,38.55,98.03,42.09,34.268,104.14000000000001,50.37,47.077,44.954,104.15599999999999,76.57000000000001,46.282,51.902,63.107000000000006,33.028,26.833000000000006,61.226,21.937,77.738,24.436,50.173,33.529,151.57,35.968,34.856,41.3,60.535000000000004,67.75800000000001,62.122
2018-05-04,25.44,31.662,76.364,39.97,53.06699999999999,18.675,26.314999999999998,62.982000000000006,84.655,35.528,123.29100000000001,65.838,25.065,30.360000000000003,33.922000000000004,35.94,71.836,44.912,33.07,130.801,49.005,30.826,39.0,98.03,42.09,34.342,104.126,51.937,48.294,44.769,107.928,77.208,47.507,53.071000000000005,63.867999999999995,32.93,27.256999999999998,62.351,21.378,79.284,24.306,50.32,33.561,151.57,36.462,34.660000000000004,41.2,61.613,70.63,62.039
2018-05-11,25.396,31.663,77.399,39.97,51.899,18.655,26.032999999999998,63.94,84.59400000000001,34.382999999999996,124.492,64.53999999999999,25.065,29.558,33.495999999999995,36.096,69.63199999999999,44.036,33.754,129.011,45.21,30.893,38.903999999999996,98.03,42.09,33.65,103.078,48.275999999999996,55.669,42.71,111.171,77.026,47.102999999999994,49.681,60.26800000000001,31.175,25.268,58.723,20.785,80.571,25.892000000000003,50.393,33.28,151.57,36.608,35.144999999999996,41.5,62.25699999999999,70.53,61.375
2018-05-18,26.496,32.065,80.179,39.97,56.335,18.837,26.758,64.8,82.668,34.975,126.00899999999999,68.28099999999999,25.065,29.637,32.916,35.282,57.446000000000005,42.354,32.951,128.31599999999997,45.781,30.179000000000002,37.795,98.03,42.09,32.473,104.424,49.63,61.133,41.145,114.43699999999998,77.992,46.644,51.616,61.019000000000005,31.360000000000003,24.155,59.11900000000001,19.986,79.337,24.794999999999998,50.602,32.924,151.57,40.233999999999995,35.333,41.5,62.172000000000004,64.026,60.89300000000001
2018-05-25,25.76,33.664,81.623,39.97,62.79600000000001,19.553,27.052,68.44,81.446,35.077999999999996,122.147,73.92999999999999,25.065,30.55,33.394,36.008,50.682,43.842,33.581,125.375,46.249,30.264999999999997,39.263999999999996,98.03,42.09,32.768,107.904,50.369,67.779,40.255,109.603,79.59,45.795,53.03099999999999,61.867,32.175,25.241,59.25699999999999,20.064999999999998,79.19,24.418,50.817,33.016,151.57,46.815999999999995,35.709,41.2,61.435,61.89200000000001,61.225
2018-06-01,26.006,35.163,83.783,39.97,62.876999999999995,19.543,27.683,71.352,86.274,39.069,125.06200000000001,75.768,25.065,32.147000000000006,34.565999999999995,37.442,48.589999999999996,45.926,35.624,127.958,51.352,32.53,43.233,98.03,42.09,34.913,110.96,55.738,72.924,42.614,109.55499999999999,80.49000000000001,47.038,58.584,68.617,34.038,26.222,66.0,21.901,82.963,24.992,51.102999999999994,34.843,151.57,47.118,36.009,41.5,62.342000000000006,62.35,62.342
2018-06-08,25.118000000000002,34.762,83.02000000000001,39.97,57.963,19.249000000000002,27.056,71.106,86.34,39.936,120.93499999999999,74.613,25.065,31.327999999999996,33.226,36.388,45.263999999999996,45.46,34.362,123.43299999999999,48.618,32.425,42.772000000000006,98.03,42.09,34.712,110.92999999999999,55.605999999999995,70.85799999999999,42.363,99.386,78.916,44.751,57.51800000000001,67.821,33.958,27.564,63.60600000000001,21.884,82.25,24.189,48.745,34.685,151.57,48.332,35.469,41.5,61.635000000000005,59.338,60.166
2018-06-15,25.274,33.565,84.029,39.97,54.498000000000005,19.438,26.214,69.327,86.90599999999999,39.31699999999999,118.38699999999999,71.049,25.065,31.290999999999997,34.738,36.836,44.672000000000004,44.378,34.620999999999995,122.001,45.473,32.895,40.041000000000004,98.03,42.09,35.327,108.44200000000001,53.446000000000005,70.94300000000001,41.655,96.897,78.714,43.448,54.112,64.86,33.040000000000006,29.677,60.402,20.906,79.321,24.191,49.123000000000005,34.483,151.57,47.338,35.075,41.6,61.30499999999999,59.02,59.799
2018-06-22,27.451999999999998,33.055,86.926,39.97,54.023,19.631999999999998,27.444,70.193,90.57300000000001,38.693,124.96999999999998,69.66900000000001,26.066000000000003,32.892,37.719,38.65,45.61,44.562,36.916999999999994,124.27000000000001,44.721,34.562,43.957,98.03,42.09,36.866,108.362,53.681,70.61600000000001,47.833000000000006,108.25999999999999,79.364,42.925,54.67100000000001,64.971,33.477,32.538,60.327999999999996,21.855,79.535,24.038,50.394,36.223,151.57,45.914,35.367999999999995,41.5,60.738,59.274,59.864
2018-06-29,27.718,36.03,94.318,39.97,55.52,19.525,28.226999999999997,74.475,86.111,40.197,137.2,71.53099999999999,30.065999999999995,36.106,39.667,42.174,48.322,46.844,40.424,128.31300000000002,47.779,36.882,49.272999999999996,98.03,42.09,39.251,111.648,56.69500000000001,69.135,53.36,125.191,79.365,45.902,58.403999999999996,66.771,37.18300000000001,34.698,62.20399999999999,25.397,83.161,24.059,51.056,38.67,151.57,40.122,35.268,41.6,60.407000000000004,63.57000000000001,61.062
2018-07-06,25.476,38.089,96.261,39.971999999999994,56.141999999999996,19.588,29.052999999999997,75.672,81.38,40.372,140.081,72.431,30.232,36.138999999999996,40.244,41.719,49.007999999999996,46.824,39.999,132.977,47.120000000000005,37.122,50.426,98.03,42.066,39.068,101.554,55.451,69.071,53.436,132.014,73.9,45.647,57.278,65.02000000000001,37.493,34.95,62.29,25.541,84.712,23.687,50.497,38.513,151.57,60.02,35.277,41.376,59.657,69.204,60.843
2018-07-13,25.246000000000002,34.714,95.90299999999999,39.97,52.702,19.493000000000002,27.310000000000002,70.66600000000001,74.89500000000001,36.948,136.478,67.622,30.215999999999998,32.538,36.481,38.647,49.698,43.856,36.904,131.036,45.327,35.567,46.44500000000001,98.03,42.09,35.849000000000004,103.768,53.872,62.26800000000001,51.138999999999996,127.917,75.81800000000001,42.905,55.114,61.985,35.213,33.027,60.278,22.881,80.514,23.878999999999998,49.977999999999994,35.722,151.57,86.70599999999999,34.904999999999994,41.3,59.629999999999995,67.846,59.202999999999996
2018-07-20,24.404,33.07,92.186,39.97,50.184000000000005,19.424,26.299,65.107,73.71000000000001,34.599000000000004,138.85399999999998,65.09700000000001,30.214999999999996,30.556,34.04,36.001,49.428,42.356,34.219,128.214,44.044,34.385000000000005,44.510000000000005,98.03,42.09,33.12,103.934,52.517999999999994,52.763,48.785000000000004,128.513,75.971,41.75,54.775999999999996,59.249,34.543,32.425,58.242,20.784,77.995,24.22,49.661,33.481,151.57,86.268,34.567,41.6,58.924,66.386,58.187
2018-07-27,23.558,30.744999999999997,87.482,39.97,47.957,19.196,25.3,60.075,76.32000000000001,32.587,141.423,62.212,30.214,28.443,31.826,34.388,48.282,40.751999999999995,32.414,119.19000000000001,42.061,32.519999999999996,42.783,98.03,42.09,30.145,102.619,49.94,46.202,46.211,128.422,74.988,39.842,51.938,55.734,33.775999999999996,31.476999999999997,55.059000000000005,19.038,75.536,24.386000000000003,49.65,31.71,151.57,86.846,34.888,41.6,58.622,64.388,57.972
2018-08-03,25.630000000000003,30.057,86.505,39.97,46.819,15.899000000000001,25.015,58.604,72.57000000000001,32.236000000000004,145.25900000000001,61.212,30.21,27.498,32.134,32.989,42.65,39.506,31.031,112.51500000000001,41.092,31.296,41.1,98.03,42.09,28.014999999999997,106.20599999999999,48.962,44.611000000000004,41.206,124.751,77.592,39.690999999999995,50.894,55.343,32.916000000000004,30.059000000000005,54.113,17.611,74.38900000000001,24.442,49.721999999999994,29.676,151.57,87.31800000000001,34.902,41.2,57.946000000000005,62.814,57.464
2018-08-10,25.542,30.973000000000003,86.514,39.97,46.93300000000001,15.607,26.036,57.714999999999996,66.46900000000001,32.571000000000005,147.349,60.08,30.21,28.077999999999996,31.721000000000004,33.186,42.036,40.062,31.163,108.376,41.68,31.371000000000002,42.705,98.03,42.09,27.197000000000003,104.453,49.06,44.745,40.944,121.71700000000001,76.314,40.188,51.303999999999995,57.235,33.033,29.644,55.553,19.204,78.83,24.463,48.994,29.546,151.57,87.34,34.660000000000004,41.3,57.826,62.614,58.114
2018-08-17,26.15,33.19,87.115,39.97,49.591,15.956999999999999,27.171000000000003,60.019000000000005,67.515,34.661,157.02,63.323,30.21,31.621,33.051,35.857,42.964,42.36,33.933,114.97200000000001,44.673,33.739,47.339999999999996,98.03,42.09,29.348000000000003,106.732,52.702999999999996,47.746,44.486000000000004,128.393,77.966,41.837,54.702999999999996,63.045,34.674,30.726,61.001,22.279,82.798,24.244999999999997,49.555,32.141,151.57,87.33399999999999,34.525,41.3,57.864999999999995,64.164,57.638
2018-08-24,25.024,31.955000000000002,84.221,39.97,46.815999999999995,15.690999999999999,27.03,57.459,65.52799999999999,32.882999999999996,158.05599999999998,61.54299999999999,30.21,30.747000000000003,30.381,34.879000000000005,40.216,40.772000000000006,32.976,110.354,42.299,33.37,47.759,98.03,42.09,26.136000000000003,102.72,50.855000000000004,45.599000000000004,43.006,126.987,75.013,38.150999999999996,52.948,62.573,33.089999999999996,28.647000000000002,59.996,20.553,80.88199999999999,24.519,49.805,30.697000000000003,151.57,87.336,33.785000000000004,41.5,57.8,62.706,57.784000000000006
2018-08-31,24.372,31.014,83.34,39.97,45.346999999999994,15.495,26.589999999999996,55.525999999999996,63.742,31.471000000000004,158.576,60.599000000000004,30.21,30.71,29.055,35.632999999999996,38.506,39.872,33.036,110.279,41.003,34.247,46.32899999999999,98.03,42.09,24.625999999999998,104.57000000000001,49.224000000000004,43.935,39.25,121.73299999999999,76.298,35.905,51.25,61.333000000000006,32.023,27.752,58.66799999999999,20.374000000000002,82.28,24.656,50.071000000000005,29.962,151.57,87.432,34.534000000000006,41.5,58.91700000000001,61.11,57.326
2018-09-07,24.994,32.573,84.46700000000001,39.97,47.07,15.578,27.416000000000004,57.053999999999995,64.827,33.023,163.004,62.788,35.172000000000004,30.691000000000003,30.537,36.467,37.474000000000004,40.239999999999995,33.344,105.98799999999999,42.074,34.589,46.233999999999995,98.03,42.09,25.277,103.474,50.872,45.035000000000004,41.126999999999995,125.28099999999999,74.944,36.545,52.645,62.809000000000005,32.128,27.55,59.973,21.087,84.731,23.532999999999998,49.67100000000001,30.185000000000002,151.57,87.53,34.537,42.1,60.227999999999994,59.532000000000004,57.537
2018-09-14,25.102,30.988999999999997,82.10799999999999,39.94199999999999,44.328,15.59,27.07,54.00699999999999,60.414,31.118000000000002,156.283,60.825,35.370000000000005,29.27,28.615,35.208,36.218,38.682,31.456,100.53299999999999,37.79600000000001,32.575,44.386,98.03,41.988,23.835,102.196,46.690999999999995,42.408,37.991,120.369,74.47,33.81,49.823,59.15,30.445,25.935000000000002,55.82899999999999,20.524,82.946,23.240000000000002,49.666999999999994,28.279000000000003,151.57,87.522,33.878,42.396,60.117000000000004,58.352,47.381
2018-09-21,25.712,31.660000000000004,79.842,40.748000000000005,44.509,16.500999999999998,28.762999999999998,53.6,61.23299999999999,31.695000000000004,160.232,63.205,36.686,30.589999999999996,28.726999999999997,36.501999999999995,37.416,39.835,32.757999999999996,103.329,37.816,33.409,44.723,102.674,42.664,24.741,103.902,44.916000000000004,43.336,37.762,125.845,76.688,34.18,48.565,58.413,30.561,25.599,54.427,21.566,85.53299999999999,23.791,50.286,29.308,151.57,88.333,34.701,43.081,61.384,57.036,46.678
2018-09-28,25.522,35.609,86.03299999999999,33.184,48.919000000000004,17.806,31.936,57.80800000000001,78.547,35.561,177.001,69.297,36.36,33.512,31.288999999999998,39.482,38.237,44.919,36.268,109.03800000000001,40.431,36.722,49.148,98.03,48.648,29.232999999999997,105.15,46.524,53.03099999999999,41.230000000000004,140.08800000000002,74.397,38.695,50.999,61.29600000000001,33.585,27.564999999999998,55.970000000000006,25.311,90.839,23.389,52.846000000000004,32.297000000000004,151.57,83.646,35.795,42.5,64.477,56.895,46.708
2018-10-05,26.113999999999997,35.376999999999995,84.872,34.096,47.734,17.746000000000002,33.606,55.824,85.924,34.239999999999995,177.82,68.336,35.86,33.274,30.595,38.825,34.347,48.154,35.483999999999995,105.229,39.183,35.869,48.55,98.03,50.902,28.830000000000002,105.83599999999998,44.981,50.019,39.893,139.39,74.46900000000001,37.587,51.235,60.217,35.862,27.738,54.318000000000005,25.169,87.864,21.759999999999998,53.26800000000001,31.351,151.57,81.694,35.692,42.5,63.387,55.932,45.704
2018-10-12,26.160000000000004,38.263,88.66600000000001,34.324,51.001999999999995,18.092000000000002,32.857,58.31699999999999,94.08500000000001,37.06,204.268,71.424,35.7,35.744,32.44,40.472,34.293,50.738,36.964999999999996,107.47999999999999,43.562,38.285000000000004,52.36,98.03,52.524,30.756,106.52000000000001,48.867000000000004,51.36,43.308,166.147,75.35900000000001,40.345,55.831999999999994,65.907,37.08,30.332,60.05499999999999,27.744,89.872,22.145999999999997,54.590999999999994,33.451,151.57,84.01,36.236000000000004,42.5,68.86500000000001,57.182,46.802
2018-10-19,26.115,39.896,90.348,35.17999999999999,52.795,18.063,34.872,60.315999999999995,111.723,37.717,226.173,73.82000000000001,36.1,35.153,33.455,39.1,33.083,50.78,37.666000000000004,108.576,47.022,37.028,53.886,98.03,53.36,30.292,106.09400000000001,51.623000000000005,52.766,44.054,185.131,74.048,40.614,58.56,70.328,37.664,29.785000000000004,63.227999999999994,27.201999999999998,91.512,25.267000000000003,54.636,32.446,151.57,85.924,36.254,42.5,78.075,57.876,47.592
2018-10-26,26.069,43.862,96.768,34.362,60.253,18.123,35.68,64.338,109.89500000000001,40.474000000000004,239.76,78.4,36.2,35.318,34.221,38.893,33.539,51.156,39.306,111.814,50.436,36.289,55.685,98.03,55.0,29.820999999999998,105.98299999999999,54.254999999999995,54.484,49.555,193.579,74.6,41.779999999999994,61.653,76.048,38.205,28.845999999999997,67.49,26.844,94.006,26.187,55.388,31.951999999999998,151.57,86.56800000000001,35.980000000000004,42.5,80.663,58.053999999999995,47.696000000000005
2018-11-02,25.243000000000002,55.291,103.636,39.641000000000005,65.787,18.691,37.176,64.91499999999999,136.592,40.635000000000005,208.815,86.97999999999999,36.037,35.284000000000006,33.006,38.726,45.079,48.618,38.370999999999995,111.07000000000001,49.851,35.943,53.784000000000006,98.03,54.714,28.189999999999998,104.23599999999999,52.910000000000004,53.202,48.715999999999994,164.231,73.612,40.257,60.09400000000001,75.279,36.211,27.195999999999998,67.22,24.878,94.753,25.166,54.487,31.585,151.57,85.648,36.144999999999996,42.419,81.134,57.251999999999995,47.066
2018-11-09,24.822,55.902,96.56,35.336,60.751,18.802,36.552,57.82899999999999,155.697,37.403000000000006,192.13299999999998,86.66900000000001,35.852,33.493,29.820999999999998,36.334,47.851,44.760000000000005,36.388,107.28699999999999,44.755,33.488,51.254999999999995,98.03,53.598,26.595999999999997,104.256,47.438,48.48,44.448,145.861,73.993,36.015,53.384,69.09400000000001,31.988999999999997,24.925,58.915,22.648,90.574,24.474,53.584,30.976999999999997,151.57,84.578,35.517,42.5,77.06800000000001,55.541999999999994,46.169
2018-11-16,25.766,61.536,106.01700000000001,35.726,64.687,18.666,37.900999999999996,60.299,218.802,41.493,223.795,94.564,35.71,36.961,34.031,38.706,52.705,50.15,39.20399999999999,109.614,50.184000000000005,36.215999999999994,55.586,97.99000000000001,55.974000000000004,30.279000000000003,107.83399999999999,53.306999999999995,53.038,48.202,170.59300000000002,76.69500000000001,39.149,57.206999999999994,82.819,35.513999999999996,29.528,67.104,26.738999999999997,97.866,25.919999999999998,55.2,33.675,151.57,87.86,36.108,42.511,78.891,58.88199999999999,46.46
2018-11-23,25.738,68.295,117.898,35.411,69.615,18.426,38.163,70.94800000000001,230.664,45.22,244.18699999999998,100.902,35.812,39.565999999999995,36.735,40.536,52.983000000000004,50.334,41.333,115.05199999999999,57.61900000000001,37.976,59.499,97.93,54.73199999999999,33.566,106.356,62.013999999999996,59.004999999999995,53.585,187.651,75.821,47.964,66.046,91.509,39.29600000000001,32.599000000000004,76.47999999999999,29.799,106.859,26.74,56.653,35.25600000000001,151.57,88.84400000000001,36.468,42.494,84.082,60.510000000000005,47.699
2018-11-30,24.846,69.953,118.955,35.462,68.111,19.119999999999997,37.345,72.829,207.098,43.690999999999995,231.89299999999997,96.983,35.985,37.946,36.112,39.062,52.875,49.176,40.062,110.42,54.1,36.333999999999996,57.726,97.876,50.412,31.926,105.67,58.94199999999999,58.777,52.08200000000001,175.76500000000001,75.326,48.928999999999995,61.736000000000004,87.591,36.489999999999995,30.948,73.144,27.582,105.277,26.845999999999997,55.839,34.71,151.57,88.332,35.903,42.496,81.03200000000001,60.746,47.12
2018-12-07,24.566,79.033,125.828,34.594,71.869,19.972,39.632999999999996,78.084,210.18699999999998,45.708000000000006,234.01100000000002,99.163,36.314,36.721000000000004,39.407,39.373000000000005,59.515,52.048,40.17100000000001,109.742,57.059000000000005,36.013,65.899,97.84,47.462,31.576,107.1,63.34400000000001,66.05499999999999,53.172000000000004,179.51600000000002,76.416,53.479,65.326,92.68199999999999,38.283,32.018,77.7,28.576999999999998,108.602,28.089999999999996,56.028999999999996,37.5,151.57,89.174,37.736000000000004,42.515,83.473,60.428,47.471000000000004
2018-12-14,24.508,82.529,128.429,33.594,72.617,22.167,40.44,80.021,199.024,45.760000000000005,232.77100000000002,99.75800000000001,35.824,37.977,40.394,39.714,64.507,53.128,39.727,111.301,59.193000000000005,35.835,68.83,97.75999999999999,44.804,32.187,103.701,63.410000000000004,68.205,54.181000000000004,179.892,74.226,55.56,69.918,92.101,38.201,32.638,80.106,30.689999999999998,114.58699999999999,24.846,56.319,40.434000000000005,151.57,87.728,39.025999999999996,42.55499999999999,86.019,61.01800000000001,47.116
2018-12-21,25.419999999999998,85.7,132.495,33.715,76.55,22.339000000000002,43.952999999999996,84.91900000000001,197.385,48.028999999999996,247.22600000000003,106.399,36.278000000000006,41.193,42.623000000000005,43.765,66.762,57.387,43.425,118.19800000000001,64.414,39.473,74.015,97.74,46.364,34.596,106.853,67.612,73.388,57.375,190.012,76.85900000000001,58.864,76.88199999999999,98.372,41.236000000000004,35.38,85.875,33.809,121.603,26.686,56.577,44.028,151.57,88.90599999999999,40.396,41.815,90.197,61.70399999999999,50.29
2018-12-28,25.782,89.373,137.98499999999999,35.013999999999996,80.37899999999999,24.093,46.965999999999994,88.022,207.56900000000002,50.088,267.24899999999997,112.446,36.497,43.713,43.2,45.442,67.132,62.153,44.428999999999995,130.584,69.962,41.266,79.264,97.7,47.232,36.56699999999999,107.68499999999999,73.553,78.41,62.18300000000001,204.02100000000002,78.324,62.980999999999995,84.37100000000001,103.946,43.421,36.916,91.239,36.079,126.21600000000001,26.972,57.815,46.614999999999995,151.57,88.314,39.178,42.595,90.625,62.446000000000005,52.33200000000001
2019-01-04,25.128,86.569,135.845,42.376999999999995,77.94300000000001,23.064,44.141999999999996,84.059,196.34300000000002,47.834,268.652,106.78,36.246,41.713,40.43,43.717,65.288,59.543000000000006,42.952999999999996,131.57999999999998,71.433,38.674,76.61,97.64,45.238,34.523,102.89200000000001,76.31,75.395,59.111000000000004,205.35099999999997,75.908,59.876999999999995,87.273,113.71700000000001,42.471000000000004,35.065000000000005,95.325,33.461,125.86800000000001,26.65,58.16700000000001,43.53,151.57,88.334,39.605000000000004,42.451,91.421,69.88,52.761
2019-01-11,25.023,78.47999999999999,118.81500000000001,49.887,70.49,22.436,41.053000000000004,73.257,165.042,42.495999999999995,260.08299999999997,94.14,37.958,37.666,35.503,41.667,63.084,55.069,40.812,130.659,67.006,35.618,70.86800000000001,75.8,44.93,32.257999999999996,101.586,73.455,66.08500000000001,52.337,187.808,74.114,53.870000000000005,83.59,107.90599999999999,36.643,31.183999999999997,94.251,29.437,116.00399999999999,23.93,58.461,39.620999999999995,151.57,87.244,40.404,41.66,92.207,69.39200000000001,49.608
2019-01-18,25.568,75.64,114.978,49.043,69.797,22.39,40.847,69.99300000000001,166.619,41.133,266.214,92.914,38.912,37.134,33.202999999999996,40.989999999999995,58.666,52.663,40.411,125.556,64.091,35.078,67.168,70.339,45.616,31.885,103.352,67.725,62.955,49.382999999999996,173.96800000000002,75.547,51.677,77.115,102.61500000000001,34.184,28.939,89.692,27.345,112.97999999999999,23.262,59.443000000000005,37.803000000000004,151.57,88.03399999999999,39.102,42.41,90.83,69.076,48.306
2019-01-25,24.963,68.183,110.487,46.858000000000004,66.589,22.637999999999998,40.631,66.423,165.598,39.909,279.149,92.046,39.064,35.735,30.482999999999997,39.686,49.142,50.202,38.924,121.076,60.66799999999999,33.108,65.01,70.33,45.868,30.905,103.763,61.891,58.751,46.974000000000004,180.03,75.724,47.934999999999995,71.421,93.333,31.624000000000002,26.615,82.592,24.713,109.12,22.078,57.891,36.737,151.57,88.148,37.513999999999996,42.41,92.78099999999999,68.416,48.43300000000001
2019-02-01,24.232,60.58,104.798,45.055,60.571000000000005,22.128999999999998,39.301,64.08099999999999,139.894,38.090999999999994,260.738,96.478,38.97,34.125,28.147000000000002,37.765,48.122,49.131,37.298,118.97,55.709,31.915,61.077999999999996,68.022,45.858,31.932,102.51399999999998,57.866,52.172000000000004,50.587,167.197,75.8,44.305,66.73400000000001,87.13399999999999,30.085,24.253999999999998,76.082,23.525,104.96300000000001,23.808,56.214999999999996,34.205,151.57,87.38000000000001,38.854,41.657,92.829,65.736,45.215999999999994
2019-02-08,23.924,53.636,101.577,43.568,55.226,22.398,38.782,62.79600000000001,122.30699999999999,37.573,244.375,92.363,39.108,32.676,26.782999999999998,35.195,45.072,46.873000000000005,34.851,116.383,53.977999999999994,31.1,56.181,63.064,49.172000000000004,30.249000000000002,104.293,56.089999999999996,46.789,47.324,149.221,75.876,42.475,64.099,84.837,29.744999999999997,24.222,73.843,24.506999999999998,100.796,26.083,74.27799999999999,31.875,151.57,88.236,35.998000000000005,42.405,85.018,63.44,43.137
2019-02-15,23.175,50.21,98.522,42.693,52.504,23.011000000000003,38.111000000000004,61.913,130.923,36.761,247.007,79.73400000000001,39.093,32.480000000000004,27.282999999999998,34.154,45.104,46.031,33.425,116.55,54.882000000000005,31.274,54.186,59.95399999999999,52.342,29.133999999999997,103.97200000000001,57.016999999999996,44.275,45.684,144.98600000000002,75.173,41.773,65.148,85.089,28.275,24.756999999999998,74.8,23.886000000000003,103.41600000000001,25.904000000000003,75.547,31.056,151.57,89.086,37.397000000000006,42.405,84.69800000000001,61.814,43.293
2019-02-22,24.756999999999998,46.482,93.171,42.768,48.617000000000004,22.065,38.7,59.614999999999995,128.197,35.922000000000004,238.26100000000002,73.853,38.456,31.544999999999998,26.317,32.477,42.784000000000006,43.189,30.738,115.766,54.11,30.18,49.964,55.516,50.726,27.048000000000002,102.835,56.285000000000004,42.025999999999996,42.64,137.058,74.926,39.257999999999996,64.612,85.792,25.934000000000005,22.97,73.678,23.293,104.88499999999999,25.649,72.08500000000001,29.516,151.57,88.142,37.275999999999996,42.405,84.57300000000001,61.146,43.315999999999995
2019-03-01,24.622999999999998,44.688,92.212,41.519,52.444,21.654,37.332,57.012,93.311,36.859,231.862,69.55199999999999,38.38,30.951,24.788,31.502999999999997,36.892,41.217,29.581,116.41600000000001,51.987,29.959000000000003,47.48,59.88399999999999,50.14,27.46,102.66199999999999,53.31,40.899,43.064,131.103,74.84400000000001,38.062,63.047000000000004,84.444,25.392000000000003,22.054000000000002,70.249,23.715,100.19000000000001,25.618000000000002,70.877,30.385,151.57,87.922,34.519,41.650999999999996,83.649,60.08,42.844
2019-03-08,23.725,46.501999999999995,95.556,39.239999999999995,64.047,21.525,36.158,59.59400000000001,106.14099999999999,37.527,237.571,70.449,38.271,31.336000000000002,26.166000000000004,31.945,38.168,43.638999999999996,29.18,117.702,52.234,30.880000000000003,48.866,73.136,50.440000000000005,28.52,104.78400000000002,52.751,44.183,43.299,137.451,74.562,37.756,62.748000000000005,86.157,26.998,22.695,70.16499999999999,24.22,99.6,26.130000000000003,69.422,32.286,151.57,86.99600000000001,34.9,42.381,86.934,60.339999999999996,43.284
2019-03-15,23.133,44.181,96.82000000000001,34.95,62.705,21.803,33.703,58.690999999999995,104.75999999999999,36.431,237.454,68.2,38.82,49.114,25.462,30.054000000000002,37.35,43.198,27.865,117.61600000000001,51.801,29.381999999999998,47.777,71.604,51.843999999999994,26.988999999999997,105.21,52.612,43.565,41.891,135.73499999999999,75.19800000000001,35.309000000000005,62.577999999999996,87.45,27.056,22.244,70.69,23.923000000000002,98.55499999999999,26.348000000000003,69.588,32.063,151.57,87.94800000000001,41.412,42.4,87.034,59.962,43.183
2019-03-22,27.182,44.586,109.332,35.1,65.325,22.637,31.976999999999997,60.33,104.074,37.003,246.209,70.70899999999999,40.064,49.192,25.782,30.820000000000004,36.722,44.065,28.738,120.29100000000001,51.524,30.337,48.243,74.529,50.31,27.883,107.46600000000001,52.575,45.131,43.678,144.197,76.315,37.332,62.08200000000001,84.655,28.921,22.214,69.178,24.4,102.881,27.248,74.989,35.462,151.57,93.063,42.227,44.581,91.768,61.898,45.824
2019-03-29,25.605,48.659000000000006,118.417,34.492000000000004,71.631,21.872,31.881,65.013,107.806,39.848,256.43,74.53299999999999,39.345,52.15,27.056,32.799,38.707,47.046,30.886000000000003,127.67999999999999,53.053,32.938,51.447,81.685,45.858,31.01,106.977,54.386,49.532,47.269999999999996,155.176,72.745,40.271,64.503,86.655,30.826999999999998,23.25,70.277,24.877000000000002,108.24300000000001,27.324,79.988,44.756,151.57,89.678,40.132999999999996,44.893,96.009,63.661,49.036
2019-04-05,26.443,48.403,104.468,34.448,68.851,21.086000000000002,29.29,59.706999999999994,96.763,36.358000000000004,235.948,68.343,41.048,44.481,25.693,31.019,38.284,43.799,28.931,121.907,48.781,30.432,47.468,78.515,44.672000000000004,29.012999999999998,103.65799999999999,49.807,47.411,43.226,139.93099999999998,71.04400000000001,37.842,59.927,81.56,28.667,21.615000000000002,65.96700000000001,23.794999999999998,96.16,27.829,78.905,42.477999999999994,151.57,88.638,38.117,46.93,90.791,62.188,46.331
2019-04-12,26.831,46.937,98.15899999999999,34.574,67.5,19.892,28.090999999999998,54.117,105.498,34.235,227.25900000000001,65.603,41.47,44.778,24.216,30.898000000000003,38.922000000000004,43.545,28.488999999999997,119.628,46.848,29.639999999999997,46.838,76.971,49.042,28.216,103.33399999999999,47.628,46.1,41.37,133.981,72.262,36.839999999999996,58.024,79.572,27.57,21.500999999999998,64.913,23.109,91.90299999999999,28.052,76.709,40.613,151.57,90.272,36.125,46.93,88.187,61.141999999999996,45.688
